149,16003,16003,16004,15883,15642,1546,518,517,634,1227,11897,15997,16000,16004,16006,16004,16001,15998,15999,15998,15999,15996,16000,16005,16005,16004,15994,15942,14014,13496,13524,13431,13730,13361,13368,13488,13473,13564,13413,13554,13480,13805,13501,13610,14002,13796,13587,14333,13633,13937,13959,15742,16004,16008,16008,16006,16002,15999,16001,16001,15999,15999,16124,15634,3451,4450,4822,4731,5077,4934,4892,4970,5372,5129,4470,3992,4046,3857,4277,4155,4522,4391,4691,4521,4600,4578,4746,5107,4731,4864,5139,5234,5264,5270,5129,5436,5423,5437,5744,5647,5818,5837,5871,5716,6019,6042,5991,6128,5975,6264,6155,7152,8880,9545,9843,9925,9706,9491,9277,9146,9043,9079,9206,8757,9208,8938,8808,8908,8927,8706,9045,9131,8750,9013,9179,8774,9099,8789,8916,8906,8723,8847,8790,8803,8913,8575,8682,8680,8695,8671,8486,8864,8618,8864,8925,8785,9052,9397,9176,8982,9448,9393,9361,9424,9244,9577,9309,9255,9691,10149,10349,10700,10722,10943,10777,11185,10840,10883,10920,10879,10867,10912,10741,10582,10491,10065,10035,9840,9372,39424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,16011,16005,16002,16105,15403,1541,518,525,643,1167,11903,15999,16000,16001,15998,15999,16001,16004,16006,16007,16003,16000,16001,16000,16001,16000,15994,15882,13876,14000,13480,13411,13477,13730,13344,13651,13558,13362,13797,13304,13324,13585,13861,13587,13658,13944,13693,13766,13514,13799,13923,16001,16003,16001,15999,16002,16007,16008,16008,16007,16003,16001,16072,15788,3161,4581,4524,4827,4965,5214,5036,5013,5245,5242,4432,3946,4001,3864,4229,4342,4339,4398,4764,4474,4544,4354,4973,4899,4901,5030,4975,5129,5368,4917,5392,5393,5460,5588,5548,5403,5859,5817,5761,5683,5979,6038,6101,5933,6190,6490,6258,7020,9191,9534,9873,9596,9741,9770,9378,9150,8903,8885,9050,9072,9086,9110,8925,8559,8728,8770,9155,8919,8752,9121,9205,8792,9021,8967,9179,8776,8779,8837,8766,8741,8759,8729,8781,8922,8529,8542,8625,8449,8769,8909,8880,8845,9114,8997,9261,9302,9342,9264,9316,9450,9427,9232,9601,9279,9496,10079,10664,10666,10805,10938,10765,11250,10874,11241,11153,10803,10843,10823,10716,10262,10549,10422,9839,9737,9642,36352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,16008,16011,16010,16100,15391,1541,517,517,630,1203,12156,16005,16007,16004,16005,16000,16000,16003,16000,15998,16000,16004,16007,16007,16005,16002,15995,16020,13843,13594,13575,13712,13549,13383,13538,13325,13489,13515,13380,13619,13654,13667,13801,13371,13690,13678,13818,13508,13406,13727,13938,16005,16009,16009,16007,16002,16002,16002,16003,15998,16002,16005,15970,15873,3452,4388,4667,4877,5131,5148,4964,4935,5220,5449,4642,3955,3977,3988,3982,4203,4444,4530,4508,4416,4390,4844,4619,5115,4767,5113,5039,5208,5171,5286,5151,5462,5608,5573,5598,5487,5778,5643,6123,5644,6027,5917,5921,5926,6190,6303,6316,6958,9153,9576,9950,9523,9888,9704,9166,8873,9119,9182,8773,9119,9187,8919,8922,8610,8747,9095,9100,9108,9142,9079,8764,9098,8955,8897,8824,8920,8680,8856,8816,8803,8751,8798,8784,8762,8878,8538,8628,8539,8830,8584,8770,9012,9051,9040,9246,9073,9362,9221,9697,9467,9249,9592,9567,9512,9569,10132,10240,10866,10883,11129,11033,11299,11183,10804,11031,11010,11240,10524,10952,10591,10722,10108,10204,9820,9458,33280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,16007,16007,16009,16056,15139,1541,515,517,633,1140,12157,16002,16006,16008,16005,16003,15999,15999,15999,15996,16001,16003,16006,16009,16002,16004,15995,16003,13985,13814,13676,13745,12835,13344,13508,13265,13250,13674,13571,13642,13493,13537,13571,13831,13906,13882,13683,13805,13446,13650,14458,16007,16011,16009,16005,16002,16002,16002,16003,16000,16004,16007,15981,15890,3490,4386,4779,4715,5098,5106,4717,4908,5216,5558,4822,3919,3955,4042,3977,4252,4606,4556,4413,4476,4381,4619,4959,5032,4857,4769,4893,5198,5269,5121,5424,5489,5515,5417,5671,5650,5804,5639,6135,5702,5978,6064,6101,6020,6108,6006,6393,7089,9133,9666,9603,9880,9762,9738,9269,8991,8973,9094,9144,8996,9345,9140,8777,8869,8939,8863,8914,8788,9082,9050,8991,9193,8806,8763,8785,8824,8841,8812,9175,8783,8743,8923,8480,8722,8922,8609,8492,8905,8491,8874,8845,8806,8955,8984,9411,9014,9283,9255,9706,9471,9288,9577,9688,9417,9592,10180,10325,10668,10719,10812,11158,10832,11084,11051,11073,10907,10944,10853,10507,10667,10492,10138,10173,9745,9462,30208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,16009,16006,16002,16119,15138,1542,517,521,638,1052,12416,16001,15996,15998,15998,15999,15998,16003,16004,16006,16005,16003,16001,15998,15998,16000,15994,15984,13986,13738,13713,13672,13544,13154,13294,13337,13511,13370,13621,13358,13684,13322,13796,13658,13797,13779,13786,13793,13571,13884,14202,16000,16001,16001,16001,16003,16005,16006,16009,16004,16005,15999,15942,16083,3158,4374,4634,4884,5351,4903,4946,4896,5124,5488,5096,3921,3981,4063,3913,4236,4467,4566,4457,4404,4422,4831,4793,4946,5014,5031,4993,5190,5214,5318,5172,5402,5539,5581,5430,5456,5770,5687,5901,5898,6004,6001,6123,5926,6212,6224,6314,6967,9138,9710,9675,9675,9954,9636,8992,9147,8915,8765,8998,9038,9440,8971,9122,8718,9169,8894,8707,9033,9178,9094,9010,9176,8854,8814,8862,8840,8815,8914,8710,8935,8905,8576,8870,8863,8952,8624,8468,8923,8572,8843,8873,9035,9161,9215,9084,8969,9266,9389,9248,9567,9632,9576,9682,9259,9480,10034,10568,10948,10830,11028,11034,11081,11008,11071,11148,10980,10790,11139,10873,10674,10240,10308,10002,9882,9244,27392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,16009,16008,16013,15891,15648,1540,518,517,648,1266,12160,16007,16004,16004,16002,16000,16001,16000,16000,16005,16004,16008,16005,16000,16000,16002,15995,15897,14041,13538,13484,13445,13735,13494,13131,13490,13174,13197,13237,13348,13714,13501,13441,13725,13432,14051,13657,13900,13600,13897,14723,16005,16002,16003,16003,16002,16002,16007,16010,16010,16006,16003,15943,15981,3207,4353,4645,5109,5073,4902,4897,5092,5006,5570,5206,4318,3846,4157,4314,4189,4510,4606,4472,4466,4558,4541,4837,4680,4929,5059,4879,5130,5231,5299,5146,5507,5457,5594,5605,5476,5852,5769,5639,5986,5965,6030,5888,6388,6058,5976,6211,7353,9430,9569,9983,9915,9916,9648,9196,8740,9179,8866,8956,8917,8916,8727,9050,8893,8828,9101,9085,9009,9135,9108,9037,9047,9180,8919,8888,8728,8718,8797,8786,8738,8934,8525,8839,8517,8922,8487,8492,8938,8580,8764,9215,8921,8963,9386,9382,9386,9365,9278,9723,9292,9472,9686,9630,9637,9592,10145,10449,10695,10838,11258,10786,11172,11214,11162,10778,11062,10927,10920,10549,10696,10289,10273,10031,9976,9074,24320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,16005,16006,16011,15907,15396,1543,517,517,670,1130,12412,16004,16006,16007,16000,16003,16000,16001,16001,15999,16001,16002,16006,16007,16002,16003,15992,15935,13893,13821,13353,13488,13254,13521,13351,13500,13206,13372,13642,13615,14006,13319,14028,13759,13648,13910,13739,13681,13771,13787,14209,16009,16009,16007,16002,16003,16002,16003,16001,16003,16006,16009,15987,15829,3221,4437,4626,5109,4881,5159,4877,4880,5262,5571,5195,4283,3841,4291,3979,4349,4346,4363,4698,4462,4532,4500,4848,4632,4901,5100,4924,5348,5041,5327,5128,5463,5433,5557,5425,5755,5779,5875,5887,5821,5709,5947,6056,5903,6208,6156,6187,7388,9071,9552,9740,9976,9505,9476,9333,9099,9140,8718,9079,9004,9163,8950,8935,8859,8735,8841,9057,9213,9044,9073,9101,8864,8954,8850,8816,8958,8685,8535,8936,8570,8733,8708,8739,8718,8764,8719,8873,8600,8659,8549,8746,8991,9018,9233,9429,9231,9648,9372,9430,9439,9405,9599,9595,9216,9617,10191,10419,10710,10498,11236,10852,11029,11161,10756,11122,10896,10948,10648,10721,10609,10414,10234,9733,9983,9052,21248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,16005,16004,16013,15943,15609,1287,516,517,641,1216,12157,16002,16008,16008,16007,16001,16000,16001,15998,15999,16001,16005,16006,16006,16004,16002,15993,16067,14035,13785,13089,13791,13542,13480,13247,13123,13690,13551,13502,13411,13593,13932,13810,13725,13800,13776,13776,13782,13322,14008,14724,16011,16006,16004,16002,16003,16003,16001,16003,16006,16008,16009,15944,16008,3226,4392,4847,4823,5010,4945,5052,4926,5263,5536,5567,4179,3992,4013,3953,4169,4439,4600,4524,4515,4463,4686,4822,4861,4818,4744,4871,5470,5322,5152,5376,5541,5531,5393,5838,5381,5798,5814,5879,5646,6101,6051,6088,6128,6012,5985,6351,7238,9343,9557,9631,9940,9880,9684,8999,9210,8792,8779,9075,9172,9156,9159,8731,8777,9039,9034,9104,8714,8968,9134,9094,9117,8758,9145,9002,8817,8796,8867,8802,8803,8778,8796,8955,8638,8705,8747,8941,8675,8514,8899,8828,9130,8923,9088,9185,9040,9041,9314,9718,9326,9397,9539,9537,9249,9601,10102,10471,10635,10962,10855,11238,11142,11064,11214,10939,10951,10804,10881,10745,10699,10429,10279,9991,9750,9366,18176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,16004,16002,16002,15890,15380,1544,523,525,611,1241,12154,15999,15996,16000,15998,16000,16002,16007,16005,16001,15998,16000,16001,16000,15999,16003,15996,15913,13990,13537,13560,13470,13381,13433,13405,13293,13198,13384,13744,13416,13675,13623,13715,13626,13778,13710,14043,14004,13602,13773,14461,16003,16001,16000,16005,16007,16008,16009,16005,16003,16000,16003,15970,16027,3226,4367,4685,5041,4889,5198,5007,4920,5191,5604,5435,4406,3953,4066,3880,4185,4571,4556,4580,4548,4370,4702,4620,4928,5045,4789,4995,5184,5191,5300,5124,5466,5381,5678,5668,5785,5728,5795,5715,5975,5943,6051,5897,6161,6205,6383,6098,7400,8984,9718,9542,9778,9927,9675,8978,9174,8707,9042,9128,9109,9172,8707,9003,8814,8775,9166,8874,9039,9176,9205,9206,9127,8767,8884,8949,8886,8808,8821,8808,8898,8756,8871,8816,8943,8539,8802,8861,8584,8578,8852,9148,9118,9157,9052,9324,9349,9368,9431,9292,9578,9702,9431,9220,9622,9700,10102,10627,11000,10968,10826,11089,11259,10859,11068,10959,10566,10794,10793,10635,10694,10404,10049,10011,9871,9414,15104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,16002,16008,16010,15985,15393,1541,515,516,653,1034,12160,16004,16008,16006,16004,16003,16000,16001,15999,16001,16002,16007,16004,16005,16000,16002,15992,16071,13732,13653,13623,13790,13446,13508,13416,13533,13324,13386,13564,13158,13447,13665,13624,13609,14011,14298,13763,13797,13372,13767,14468,16008,16005,16002,16003,16003,16003,16003,16007,16009,16006,16004,15999,15803,3320,4316,4535,4751,5009,5031,5002,4894,5176,5438,5854,4497,3961,4052,4029,4111,4402,4516,4505,4535,4583,4457,4678,5014,4958,5041,4985,5322,4994,5162,5602,5150,5574,5435,5671,5738,5780,5733,5648,6075,5808,6106,6070,6109,6019,6334,6379,7174,9226,9960,9649,9825,9829,9624,9283,8997,9099,8862,9164,9179,9047,9174,8782,8862,8843,8868,8760,8995,9089,9208,8764,9157,8748,8876,8846,8900,8902,8863,8760,8784,8844,8519,8823,8643,8625,8569,8602,8558,8733,8841,9023,8999,9113,9195,9179,9025,9298,9294,9224,9595,9710,9383,9624,9321,9615,10134,10467,10581,10888,10850,11029,11108,11181,11106,11217,10923,10824,10863,10717,10441,10263,10253,10055,9759,9422,12032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,16006,16003,16001,16048,15441,1540,519,523,600,1252,11905,15999,16000,16002,16000,15999,15998,16005,16004,16007,16002,16002,16000,16001,15998,16000,15992,16083,13681,13581,13672,13590,13383,13485,13455,13422,13499,13794,13386,13382,13504,13218,13922,13814,13699,13950,14019,13312,13720,14309,14719,16000,16001,16001,16000,16002,16004,16009,16008,16006,16002,16000,15938,16004,3181,4396,4769,4714,4996,5084,4786,4962,5373,5140,5763,4618,4213,4046,3966,4314,4101,4467,4478,4375,4773,4429,4615,4907,5001,5069,4984,5255,5181,5148,5392,5541,5515,5571,5542,5417,5805,5776,5804,5783,5672,6120,5995,6019,6111,6054,6372,7402,9070,9515,9845,9744,9773,9594,9044,9059,8993,8972,9127,9104,9187,8904,8761,8898,8765,8733,9042,9072,9116,8998,9178,8838,8794,9030,8826,8768,9146,8795,8948,8640,8770,8842,8888,8624,8685,8477,8511,8907,8507,8864,8870,8815,9049,9098,9170,8990,9285,9424,9234,9692,9411,9369,9289,9645,9629,10206,10385,10833,11199,11132,11113,11061,11245,10920,10921,10786,10777,10814,10965,10535,10452,10111,10110,9976,8988,9216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,16004,16003,16002,16017,15123,1548,520,518,628,1267,12154,15999,15999,16004,16006,16009,16005,16000,16001,16000,16000,15999,16000,16005,16009,16007,15993,15920,13627,13803,13130,13453,13446,13460,13468,13344,13273,13563,13363,13775,13207,13473,13832,14300,13658,14013,13613,13880,13622,13745,14716,16005,16007,16008,16009,16004,16003,16001,16000,16001,16000,16004,15988,15926,3326,4148,4668,5071,5110,5025,5048,4956,5164,5485,5786,4821,4018,3854,4163,4306,4177,4486,4546,4407,4555,4454,4854,4635,4928,4998,5096,5216,5307,5315,5130,5410,5537,5569,5439,5670,5852,5714,5682,6104,5734,6016,5995,6032,6051,6084,6206,7615,9231,9943,9577,9776,9871,9657,9177,8965,8981,9180,8932,8785,9114,9192,8833,8852,8942,8721,9161,9210,8764,9208,8982,9013,9152,8877,8895,8799,8810,8883,8845,8746,8765,8723,8823,8946,8641,8557,8450,8735,8826,8954,8882,8977,9058,9015,9395,9333,9374,9437,9237,9457,9408,9382,9419,9451,9718,10163,10288,10866,10830,11109,11047,11206,10796,11067,11095,10916,10872,10962,10500,10543,10285,10255,10135,9770,9246,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,16003,16004,16008,15931,15419,1545,517,516,619,1072,12154,16003,16005,16005,16002,16001,15996,15999,15998,15998,16001,16003,16005,16007,16003,16000,15989,15970,13656,13626,13557,13121,13415,13710,13365,13346,13457,13236,13533,13546,13448,13620,13814,13744,13586,13936,13938,13961,13802,13936,14720,16007,16006,16007,16003,16000,16002,16000,16000,16003,16004,16006,15971,16122,3201,4606,4551,4754,4954,5260,4987,5077,4921,5475,5654,5307,4043,3901,4252,4121,4411,4575,4480,4498,4540,4439,4672,4955,5065,4851,5045,5166,5219,5153,5397,5391,5551,5499,5887,5388,5796,5793,5840,5788,5637,6032,6112,6136,5945,6349,6230,7511,9431,9703,9832,9780,9853,9608,9109,9208,8775,9184,9058,9035,9020,9048,8914,8576,8946,8781,9142,8741,8999,8978,9089,9196,8816,9167,8833,8780,8756,8756,9049,8750,8732,8778,8951,8614,8722,8837,8561,8693,8319,8880,9100,9191,9121,9085,9161,9025,9400,9229,9566,9665,9539,9659,9515,9634,9518,10354,10371,10804,10963,10933,10973,10837,11071,11170,11207,10970,10813,10946,10592,10724,10080,10095,10181,9509,9276,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,16003,16003,16003,16052,15435,1550,520,516,620,1216,11900,15999,16000,16004,16007,16006,16005,16000,16001,16000,16000,16001,16002,16005,16007,16006,15996,15894,14118,13689,13361,13574,13582,13684,13541,13255,13278,13396,13699,13348,13713,13576,13910,13852,13828,13910,13915,14072,13649,13627,14719,16004,16008,16010,16006,16004,16002,16003,16003,16000,16003,16005,16119,15739,3153,4459,4639,5042,4892,5160,5081,4929,5315,5560,5864,5140,4301,3883,4178,4287,4512,4588,4551,4518,4581,4492,4719,4885,4910,4944,5098,4939,5231,5344,5198,5490,5517,5449,5845,5590,5827,5707,5812,5682,6071,6117,6108,5894,6009,6107,6156,7590,9262,9924,9884,9739,9931,9538,9332,9074,9161,9117,9094,9091,9092,9057,8822,8786,9152,8929,8930,9101,9037,9026,9044,9167,8786,8947,8628,8812,8898,8805,8787,8935,8560,8779,8906,8455,8950,8700,8473,8749,8884,8918,8955,8819,9173,9170,9062,9283,9311,9469,9344,9313,9413,9216,9602,9228,9803,10374,10532,10860,10853,10809,11252,10793,11071,11017,11197,10880,10954,10867,10858,10697,10373,10257,10111,9770,9348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,16002,16004,16006,16006,15423,1545,516,516,646,1226,12152,15999,16002,16004,16005,16002,16001,15999,15996,15998,15999,16001,16002,16005,16004,16005,15988,16022,13646,13495,13520,13171,13806,13130,13478,13173,13201,13189,13498,13373,13434,13362,13794,13651,13612,13718,13727,13861,13849,13858,14974,16005,16007,16006,16005,16001,16001,16000,16000,16001,16002,16006,15936,16104,3099,4433,4829,4633,5170,5224,4888,5090,4968,5566,5695,5436,4296,4076,3938,4312,4220,4541,4496,4459,4570,4554,4723,4963,5094,5085,5053,5302,5211,5283,5306,5370,5238,5433,5765,5480,5857,5710,6092,5688,5950,5959,6062,6085,5925,6165,6205,7425,9458,9639,9579,9786,9887,9495,9275,9156,9012,9011,9065,9101,9049,9019,9027,8815,8947,8765,8974,9071,9073,9104,9185,8745,9121,8813,8926,8810,8802,8862,8954,8817,8835,8723,8775,8933,8695,8530,8690,8701,8608,8787,9161,8829,9278,9443,8979,9407,9393,9291,9692,9238,9712,9276,9535,9560,9937,10120,10288,10866,11020,11066,11161,11159,11012,11203,10825,10889,10860,11007,10688,10392,10350,9985,10095,9749,9350,62464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,16008,16006,16004,15972,15410,1543,520,525,632,1203,12156,16001,15998,16001,15997,15998,16005,16009,16007,16004,16000,16001,15998,15999,15997,16002,16000,16106,13780,13324,13654,13368,13757,13088,13156,13127,13359,13802,13521,13455,13434,13496,13410,13690,13606,14013,14065,13416,13590,13919,15232,16003,16002,16002,16007,16011,16008,16006,16002,16002,16000,16000,15963,16049,3268,4597,4593,4807,4949,5268,5059,4867,5214,5561,5799,5557,4230,3993,3900,4110,4460,4358,4752,4566,4409,4827,4729,5113,4726,4949,5145,5194,5137,5629,5182,5467,5480,5581,5385,5752,5681,5663,5648,6104,5726,6134,5906,6309,5996,6274,6188,7542,9438,9540,9876,9831,9794,9566,9111,8890,8800,8982,9056,9129,9050,9015,9208,8517,9110,8755,9212,8957,8717,9156,8717,9184,8741,9067,8807,8876,8821,8741,8877,8909,8859,8805,8906,8466,8720,8862,8502,8497,8706,8711,9182,8877,8846,8970,9232,9383,9318,9438,9391,9352,9286,9645,9383,9458,9581,10432,10331,10958,10932,11135,11089,11079,11073,11065,11215,10787,11001,10627,10740,10598,10536,10372,10208,9692,9142,59392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,16006,16004,16005,15994,15402,1540,521,524,640,1237,12158,16000,16001,16001,16000,15999,16003,16005,16006,16007,16002,16000,16000,16001,15998,16001,15994,16000,13721,13408,13335,13596,13572,13744,13492,13343,13533,13542,13328,13640,13768,13405,13488,13736,13726,13718,13779,13489,13590,13811,14721,16002,16002,16003,16001,16003,16006,16008,16008,16004,16002,16003,15909,16017,3249,4421,4839,4623,5203,5247,4942,4918,5205,5553,5827,5541,4097,4332,3873,4134,4352,4569,4475,4457,4588,4444,4654,4924,4945,4904,5214,5274,5230,5140,5512,5553,5529,5600,5495,5885,5733,5782,5669,5894,5978,6042,6087,5969,5934,6309,6391,7219,9079,9673,9598,9802,9800,9605,9039,9213,8844,9094,9079,8992,9466,8735,9106,8733,8872,8756,9158,8714,9163,9195,8854,9074,9050,9117,8804,8902,8749,8791,8759,8828,8939,8590,8526,8815,8717,8915,8478,8913,8777,9000,9188,8889,9185,9133,9153,9087,9243,9630,9513,9599,9525,9699,9298,9443,9698,10199,10347,10758,11012,11072,11215,10988,10852,11252,10843,10837,10944,10681,10736,10444,10467,10217,9845,9728,9446,56320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,16004,16007,16009,15992,15154,1543,515,514,648,1051,12155,16005,16009,16005,16004,16000,16000,16000,15998,16000,16003,16004,16005,16004,16003,16000,15993,16086,13669,13532,13488,13410,13478,13536,13067,13732,13386,13457,13503,13510,13357,13790,13793,13624,13901,13676,13604,13708,13963,13587,15239,16009,16006,16004,16002,16003,16003,16001,16004,16008,16010,16009,15973,16007,3175,4392,4806,4827,5077,4892,5001,5088,4934,5456,5644,5872,4313,4076,4072,4194,4508,4506,4367,4774,4368,4848,4616,4885,4916,5104,4983,5161,5238,5253,5294,5137,5522,5616,5487,5399,5675,5776,5656,6008,6007,6032,5991,6074,6055,6060,6302,7207,9283,9746,9930,9719,9518,9587,9109,9016,8971,9193,8855,9004,9438,8970,8986,8845,8886,8775,9161,9185,9053,9154,8968,9197,8885,8890,8900,8554,8769,8911,8838,8795,8747,8904,8455,8951,8522,8640,8546,8524,8644,8838,8706,9166,8994,9257,9276,9240,9419,9297,9273,9525,9485,9538,9702,9249,9804,10293,10669,10842,11030,11346,11224,10554,11212,10905,10768,11163,11001,10592,10563,10690,10199,10045,10190,9520,9444,53248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,16007,16011,16011,15934,15667,1542,516,516,656,1165,12414,16007,16007,16005,16003,16000,16003,16000,15999,16000,16005,16009,16007,16004,16002,16003,15995,15898,13885,13639,13766,13464,13393,13353,13812,13198,13405,13756,13395,13316,13752,13320,13590,13620,13959,14036,13684,13934,13667,13949,15238,16009,16006,16005,16002,16004,16004,16001,16003,16004,16007,16007,15947,16083,3181,4410,4613,5076,5061,4960,4879,4921,5269,5574,5743,5806,4504,3876,4341,4026,4246,4492,4500,4449,4353,4687,4746,5042,4750,5060,5005,5237,5353,5128,5457,5411,5546,5551,5526,5486,5841,5778,5747,5652,6131,5855,6052,6014,6138,6067,6360,7418,9443,9604,9547,9855,9552,9687,9000,9189,8766,9012,9087,9078,9065,8979,9089,8957,8940,8760,9035,8976,9064,8993,9116,8846,9004,9160,8811,8804,8765,8775,8769,8789,8956,8693,8681,8585,8657,8464,8737,8763,8822,8756,9195,8831,9075,9459,9117,9253,9262,9230,9727,9390,9658,9325,9661,9497,9874,10072,10604,10875,10982,10893,11051,11071,11075,11225,10908,10929,10956,10817,10760,10950,10301,10339,10067,9855,9268,50432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,16005,16001,16003,16113,15404,1551,519,515,642,1070,12153,15996,16001,16005,16006,16006,16003,15998,15998,16001,15997,15998,16000,16005,16005,16005,15993,16045,13582,13795,13569,13338,13540,13436,13759,13480,13452,13532,13500,13355,13698,13678,13700,14002,13616,13766,13723,13712,13468,13610,15487,16002,16006,16008,16009,16002,16000,16001,15999,15999,15999,16001,15909,16065,3113,4555,4534,4770,4896,5229,4914,4889,5327,5403,5911,5919,4823,3930,4204,4173,4596,4206,4488,4456,4400,4626,5047,4836,4748,5000,4965,5198,5272,5368,5147,5479,5403,5456,5545,5620,5485,5812,5877,5664,6108,6031,6076,6128,5939,6154,6484,7648,9321,9604,9706,9586,9753,9715,9050,9075,9046,9136,9011,8765,9095,9003,9071,8710,9026,8902,8890,9080,9068,8968,9112,8838,8796,8787,8706,9125,8951,8701,8838,8811,8888,8505,8910,8696,8683,8477,8944,8612,8596,8723,9110,9145,9054,9133,8988,9276,9339,9399,9258,9704,9431,9428,9219,9698,9550,10266,10714,10942,10972,10986,10990,10909,11163,10971,10814,11108,10791,10938,10562,10612,10649,10154,9856,9718,9018,47360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
